ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2005,37.5319,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2006,41.3859,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2006,43.8458,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2006,37.4237,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2007,40.9837,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2007,43.3075,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2007,37.2766,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2008,40.7039,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2008,43.0581,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2008,36.9894,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2009,40.5413,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2009,42.8932,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2009,36.8966,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2010,40.8568,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2010,43.1169,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2010,37.3284,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2011,40.3561,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2011,42.3629,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2011,37.2224,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2012,40.0378,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2012,42.0415,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2012,36.9252,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2009,43.3374,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2009,44.5812,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2009,42.0256,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2011,42.8026,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2011,44.0478,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2011,41.4718,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2012,42.5988,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2012,43.8017,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2012,41.3196,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2013,41.7674,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2013,43.1528,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2013,40.3026,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2014,41.6387,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2014,42.9528,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2014,40.2576,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2015,42.1435,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2015,43.5303,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2015,40.6705,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2016,42.2902,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2016,43.7417,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2016,40.7496,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2017,42.1649,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2017,43.6044,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2017,40.6182,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Total,2018,42.5326,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Male,2018,43.8299,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Mean weekly hours usually worked per employed person by sex,VNM - LFS - Labour force survey,Sex: Female,2018,41.1145,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Samoa,Mean weekly hours usually worked per employed person by sex,WSM - LFS - Labour force survey,Sex: Total,2012,43.6432,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
